dir,common,corpus,blog,com_count
1161,"['fertiggericht', 'einfachheit', 'besticht', 'durch', 'dieses', 'das', 'wie', 'gedicht']",[],[],8
1162,"['melancholie', 'abenddämmerung', 'beweint', 'vereint', 'moment', 'freude', 'herzen', 'tag', 'einen', 'für']",[],[],10
1166,"['fernsehland', 'watzen', 'unverdrossen', 'sofakissen', 'schlagersänger', 'rätselfreund', 'räkelnd']","['stammelt', 'schwatzen', 'zappen']","['urwald', 'stiert', 'preisen']",7
1167,"['getrunken', 'solange', 'aus', 'weisheiten', 'ka', 'gesammelten', 'fernöstlichen', 'lin', 'haben', 'ihm']",[],[],10
1168,"['kirmes', 'schnell', 'boden', 'zwirbelt', 'schnibbeln']","['knutschend', 'rülpser', 'börsen', 'kettenkarussell', 'bäuchen']","['zwiebeln', 'vergnügt', 'ständen', 'schreie', 'schlange']",5
1169,"['verpuffen', 'unbestrumpft', 'schrumpfmuffe', 'schraubzwingen', 'schraubzwinge', 'ringelsocken', 'muffe', 'geschrumpft']","['schrumpfmuffen', 'frohlocken']","['scheiden', 'hübschen']",8
1172,"['fliederstrauch', 'unterm', 'lag', 'einst', 'tafelspitz', 'mutterwitz', 'kraulte', 'frieder', 'kochte']",['fürwahr'],['bauch'],9
1173,"['schritt', 'inne', 'halte', 'bereit', 'wunderschön', 'stein', 'jeder', 'sei', 'geh', 'gehen']",[],[],10
1174,"['verlorene', 'strahlenden', 'sammelt', 'getragen', 'alles', 'grabe', 'zeiten', 'sucht', 'deinen']",['tränen'],['hinter'],9
1175,"['schweig', 'wort', 'sagte', 'das', 'fort', 'ging', 'dann', 'gedicht', 'es']",[],[],9
1176,"['wohlgeklappt', 'hallo', 'soweit', 'bin', 'ja', 'hat', 'da', 'ich']",[],[],8
1177,"['gedicht', 'du', 'prümzessin', 'affenmenschen', 'abschlussball']","['tunki', 'soppen', 'sonc', 'sacci', 'rümmer']","['herum', 'immer', 'man', 'den', 'in']",5
1178,"['sie', 'und', 'küssen', 'her', 'pumps', 'wo']","['gedicht', 'oh', 'hackenschuh', 'königin']","['es', 'kommt', 'der', 'auftritt']",6
1179,"['weiterlesen', 'ist', 'ball', 'pups', 'arschloch', 'ich', 'er', 'nun']","['euch', 'manchen']","['das', 'der']",8
1189,"['und', 'lama', 'hühnersuppe', 'sie', 'ihrem', 'strophe', 'schwarzkehlchen', 'kehligen']","['alabama', 'harfe']","['die', 'ich']",8
1190,"['gedicht', 'du', 'prümzessin', 'affenmenschen', 'abschlussball']","['tunki', 'soppen', 'sonc', 'sacci', 'rümmer']","['herum', 'immer', 'man', 'den', 'in']",5
1191,"['weiterlesen', 'die', 'und', 'er', 'ein', 'sie', 'war', 'weihnachtsmarkt']","['glühweinlache', 'sänge']","['einen', 'hatte']",8
1192,"['gewollt', 'mitternacht', 'aerobicgruppe', 'istanbul', 'handschuhe', 'fotografie', 'kategorie', 'kommentar', 'hatte', 'archiv']",[],[],10
1193,"['es', 'denn', 'kanapee', 'ihm', 'drängt', 'keller', 'weh', 'schneit', 'gedicht']",['hühnchenfilm'],['schnee'],9
1195,"['zuletzt', 'allein', 'weiterlesen', 'plage', 'schein', 'geh', 'weihnachtsgebäumte']","['lamettaahnung', 'kristallene', 'heimeligen']","['von', 'lieber', 'ich']",7
1196,"['pizzo', 'kalabrien', 'höhlenkirche', 'einhandseglerin', 'abgeknibbelte', 'suppenzutaten', 'treibgut', 'tapete']","['presslufthammer', 'hämmern']","['werkzeug', 'in']",8
1197,"['ich', 'liebster', 'und', 'id', 'php', 'häppchen']","['gedicht', 'blogg', 'günni', 'tell']","['uns', 'eintrag', 'von', 'die']",6
1198,"['es', 'denn', 'kanapee', 'ihm', 'drängt', 'keller', 'weh', 'schneit', 'gedicht']",['hühnchenfilm'],['schnee'],9
1199,"['weiterlesen', 'sie', 'ich', 'der', 'er', 'tannennadeln', 'englein', 'weihnachtszeit', 'den']",['heut'],['und'],9
1201,"['dich', 'so', 'nah', 'er', 'pumps', 'frohlocken', 'gedicht']","['lesesalon', 'atom', 'evtl']","['und', 'mit', 'ich']",7
1202,"['ich', 'liebster', 'und', 'id', 'php', 'häppchen']","['gedicht', 'blogg', 'günni', 'tell']","['uns', 'eintrag', 'von', 'die']",6
1203,"['sie', 'und', 'weiterlesen', 'hatte', 'volumenwelle', 'sich']","['haileder', 'fußmatte', 'hollunder', 'herrengedeck']","['in', 'an', 'dem', 'pflaster']",6
1205,"['feuer', 'danke', 'ich', 'und', 'eismann', 'dämmerung']","['weiterlesen', 'elefantenhaar', 'elefantenfriedhof', 'verwesungsgeruch']","['art', 'der', 'das', 'die']",6
1206,"['dich', 'so', 'nah', 'er', 'pumps', 'frohlocken', 'gedicht']","['lesesalon', 'atom', 'evtl']","['und', 'mit', 'ich']",7
1207,"['sie', 'wachsen', 'hatte', 'weiterlesen', 'alles', 'bügeln', 'ihr']","['tupperparty', 'salznasser', 'obduktionstisch']","['stunden', 'die', 'man']",7
1209,"['weiterlesen', 'ich', 'pups', 'arschloch', 'ein', 'manchen', 'euch']","['scherts', 'niederzwingend', 'hösel']","['das', 'ihm', 'bald']",7
1211,"['sie', 'er', 'weiterlesen', 'hauptstadtgedanken', 'hatte', 'schöpfer', 'und', 'handschuhe', 'der']",['treppenerklimmendes'],['trug'],9
1212,"['blumenverkäufer', 'fotografie', 'kategorie', 'kommentar', 'archiv', 'der']",[],[],6
1213,"['die', 'und', 'war', 'er', 'sie', 'gedicht', 'weihnachtsmarkt', 'sänge', 'printen']",['glühweinlache'],['hatte'],9
1215,"['sie', 'mau', 'clown', 'weiterlesen', 'warum', 'siehst', 'ich', 'du', 'kotze']",['lachst'],['er'],9
1217,"['weiterlesen', 'eilt', 'wegs', 'plage', 'schein', 'heut']","['weihnachtsgebäumte', 'lamettaahnung', 'kristallene', 'heimeligen']","['des', 'er', 'ist', 'lieber']",6
1218,"['die', 'und', 'war', 'er', 'sie', 'gedicht', 'weihnachtsmarkt', 'sänge', 'printen']",['glühweinlache'],['hatte'],9
1219,"['sie', 'weiterlesen', 'die', 'den', 'und', 'der', 'in', 'auf', 'sich']",['herd'],['mit'],9
1221,"['weiterlesen', 'pflücken', 'bereitet', 'lachen', 'geh', 'vögelchen', 'karaoke', 'herbstlaub']","['piep', 'lilly']","['ernsten', 'bar']",8
1223,"['sie', 'lehrtest', 'sich', 'die', 'jeder', 'ließen', 'fernsehern', 'ihre', 'im']",['leben'],['und'],9
1224,"['fotografie', 'kategorie', 'kommentar', 'archiv', 'der']",[],[],5
1225,"['weiterlesen', 'ich', 'sie', 'tannennadeln', 'englein', 'weihnachtszeit', 'der', 'er']","['heut', 'quieksen']","['den', 'und']",8
1227,"['weiterlesen', 'schlug', 'sie', 'der', 'die', 'in', 'montagsgedanken', 'den']","['sich', 'segelohrig']","['mehrere', 'mit']",8
1229,"['sie', 'sich', 'hatte', 'volumenwelle', 'fußmatte', 'zack', 'absatz']","['zuckthaut', 'windden', 'weinenlebensraum']","['dem', 'der', 'und']",7
1231,"['weiterlesen', 'er', 'sum', 'dann', 'uns', 'ein', 'der', 'komm']","['geschwind', 'dich']","['die', 'mich']",8
1233,"['sie', 'und', 'hollunder', 'gedicht', 'lesesalon']","['nervenwiedrahtseilehabenden', 'einbauküchenteilen', 'abgebauten', 'österlichem', 'zurechtgemachten']","['in', 'langsam', 'die', 'andere', 'an']",5
1235,"['weiterlesen', 'ich', 'gedichte', 'hausfrau', 'die', 'schnäppchen']","['gedicht', 'härnchen', 'reiher', 'sonnenuntergang']","['zu', 'will', 'das', 'sie']",6
1237,"['gedicht', 'schweigen', 'florales', 'unkrauttage']","['vielarmig', 'mäuseleichen', 'florale', 'blättertage', 'glaubts', 'umranken']","['sie', 'zwischen', 'tage', 'dahinter', 'wie', 'wäscht']",4
1238,"['sie', 'und', 'hollunder', 'gedicht', 'lesesalon']","['nervenwiedrahtseilehabenden', 'einbauküchenteilen', 'abgebauten', 'österlichem', 'zurechtgemachten']","['in', 'langsam', 'die', 'andere', 'an']",5
1239,"['weiterlesen', 'die', 'der', 'am', 'gardinen', 'er']","['rheinbrücken', 'peitschenknallen', 'gerüstbauern', 'schelmischer']","['wer', 'kennt', 'so', 'in']",6
1240,"['mohn', 'tor', 'fotografie', 'kategorie', 'kommentar', 'publikum', 'archiv', 'das', 'der']",[],[],9
1241,"['sie', 'ausgeträumten', 'träume', 'grab', 'hatte', 'weiterlesen', 'alles', 'bügeln', 'ihr']",['tupperparty'],['fand'],9
1242,"['gedicht', 'schweigen', 'florales', 'unkrauttage']","['vielarmig', 'mäuseleichen', 'florale', 'blättertage', 'glaubts', 'umranken']","['sie', 'zwischen', 'tage', 'dahinter', 'wie', 'wäscht']",4
1243,"['ich', 'weiterlesen', 'die', 'jammerlappen', 'schnetzelt', 'pute']","['niech', 'schlappen', 'hausfrau', 'knappen']","['das', 'der', 'doch', 'fand']",6
1244,"['talent', 'junges', 'frauenschuh', 'getränke', 'kettenkarussell', 'bunte', 'fotografie', 'kategorie', 'weg']",['archiv'],['kommentar'],9
1245,"['weiterlesen', 'hauptstadtgedanken', 'sie', 'handschuhe']","['taek', 'sparbüchsen', 'glasesgrund', 'föhre', 'stringtanga', 'espenlaub']","['saß', 'plötzlich', 'er', 'ich', 'und', 'nach']",4
1247,"['weiterlesen', 'und', 'schieferdach', 'ein', 'ich', 'mehr', 'fertiggericht', 'immerdar']","['du', 'weichgezeichnete']","['das', 'falls']",8
1248,"['bauarbeiter', 'stiefel', 'fotografie', 'kategorie', 'kommentar', 'kater', 'titel', 'archiv', 'ohne', 'der']",[],[],10
1249,"['er', 'sie', 'und', 'lammfell', 'kurzarmhemden', 'krawatte', 'gläschen', 'edelstahl']","['teilig', 'trafen']","['wärme', 'herren']",8
1251,"['weiterlesen', 'du', 'gedanken', 'stille', 'hinfort']","['lin', 'fernöstlichen', 'ka', 'weisheiten', 'gesammelten']","['würdest', 'laken', 'sabine', 'ein', 'und']",5
1252,"['goldregen', 'treppe', 'pusteblumen', 'clogs', 'lila', 'blume', 'fotografie', 'kategorie', 'socken']",['archiv'],['kommentar'],9
1253,"['mau', 'clown', 'weiterlesen', 'warum', 'siehst', 'sie', 'du', 'er', 'kotze']",['lachst'],['den'],9
1255,"['weiterlesen', 'ich', 'und', 'in', 'wär', 'stift', 'ein', 'mensch']","['schweift', 'würd']","['das', 'der']",8
1256,"['park', 'schienen', 'milchkaffee', 'steine', 'fotografie', 'kategorie', 'tisch', 'stein', 'herz']",['archiv'],['kommentar'],9
1257,"['kalabrien', 'floss', 'wo', 'honig', 'allein', 'sonnenuntergang']","['gedicht', 'suppenzutaten', 'pizzo', 'höhlenkirche']","['der', 'ich', 'tot', 'wie']",6
1259,"['müsste', 'und', 'man', 'die', 'weiterlesen', 'voran', 'ball', 'herz']","['zinedine', 'zidane']","['das', 'würde']",8
1260,"['teller', 'zug', 'roter', 'bücher', 'besen', 'flieder', 'fotografie', 'kategorie', 'kommentar', 'archiv']",[],[],10
1261,"['sie', 'und', 'die', 'weiterlesen', 'den', 'der', 'auf', 'mit', 'in']",['herd'],['sich'],9
1262,"['kalabrien', 'floss', 'wo', 'honig', 'allein', 'sonnenuntergang']","['gedicht', 'suppenzutaten', 'pizzo', 'höhlenkirche']","['der', 'ich', 'tot', 'wie']",6
1263,"['weiterlesen', 'der', 'die', 'zuckerschwein', 'rucksack']","['scharpf', 'esel', 'fahnen', 'sehn', 'karl']","['ist', 'heute', 'von', 'mit', 'meisten']",5
1264,"['palmen', 'stühle', 'stop', 'ii', 'fotografie', 'kategorie', 'kommentar', 'meer', 'archiv', 'der']",[],[],10
1265,['weiterlesen'],"['synchronschwimmen', 'dideldei', 'begeneten', 'begehrend', 'meeresschaum', 'umspülten', 'flügellahm', 'bananenstauden', 'verzehrend']","['die', 'leise', 'ein', 'ich', 'nacht', 'in', 'überreden', 'wiederholten', 'weichheit']",1
1267,"['weiterlesen', 'besenrein', 'ein', 'männchen', 'weisheiten', 'ka']","['lin', 'fernöstlichen', 'gesammelten', 'weibchendüfte']","['die', 'fallen', 'alte', 'den']",6
1268,"['untitled', 'happiness', 'unebetitelten', 'kunstwerkes']","['icu', 'marmorierten', 'hintergrunds', 'giraffen', 'scharpf', 'inspirierte']","['verspätet', 'part', 'love', 'einordnen', 'bär', 'zugabe']",4
1269,"['sie', 'sich', 'die', 'fernsehern', 'ihre']","['weiterlesen', 'leben', 'könnennicht', 'inschimmelnden', 'esin']","['jeder', 'ließen', 'im', 'und', 'der']",5
1271,"['und', 'weiterlesen', 'sie', 'rasen', 'schnell']","['fußballgedicht', 'tänzeln', 'toaster', 'kirmes', 'jubeln']","['die', 'in', 'der', 'auf', 'den']",5
1272,"['junggesellen', 'fototapete', 'zushe', 'handlinien', 'wallfahrtskirche', 'xxx', 'wippe', 'lila']","['möhre', 'fotografie']","['heiligen', 'heilige']",8
1273,"['sie', 'weiterlesen', 'und', 'montagsgedanken', 'schlug']","['kalina', 'weiss', 'eure', 'ungetuschten', 'talkshowsesseln']","['die', 'aber', 'dem', 'wieder', 'bringen']",5
1275,"['gern', 'hätte', 'ich', 'man', 'redet', 'der', 'klaus', 'gabi', 'weiterlesen']",['horn'],['sehr'],9
1279,"['weiterlesen', 'die', 'tücher', 'lappen', 'besen', 'welle']","['stehn', 'tuppt', 'traumesland', 'tannenspitzen']","['er', 'stelle', 'und', 'der']",6
1280,"['liest', 'sum', 'er', 'komm', 'dann', 'dich', 'sagte']","['gedicht', 'fraukalina', 'tell']","['die', 'möglichkeiten', 'von']",7
1282,"['einsam', 'weiterlesen', 'schicksals', 'meister', 'deines', 'kleider', 'deinen']","['altkleidersack', 'leidvolle', 'zwein']","['vom', 'die', 'zwei']",7
1283,"['will', 'butter', 'und', 'weiterlesen', 'tränen']","['würstchendose', 'jause', 'tatoo', 'beweint', 'süßesten']","['mutter', 'mit', 'sie', 'auf', 'ich']",5
1284,"['liest', 'sum', 'er', 'komm', 'dann', 'dich', 'sagte']","['gedicht', 'fraukalina', 'tell']","['möglichkeiten', 'von', 'der']",7
1285,"['weiterlesen', 'eichhörnchenteile', 'ich', 'die', 'verweile', 'lieber']","['specht', 'frühling', 'komm', 'besen']","['ist', 'wohnung', 'und', 'voller']",6
1286,"['weiterlesen', 'gedichte', 'ich', 'hausfrau', 'schnäppchen', 'explodieren', 'reiher']","['gedicht', 'härnchen', 'sonnenuntergang']","['das', 'die', 'zu']",7
1288,"['zeit', 'weiterlesen', 'zu', 'strand', 'schweigen']","['heut', 'entenweib', 'entenmann', 'krabbenbrötchen', 'zwischendrinn']","['unten', 'seele', 'ein', 'eine', 'hat']",5
1289,"['weiterlesen', 'hausfrau', 'vorzeigbar', 'suppenknochen', 'snackbar', 'schrittst']","['poolbar', 'cocktailbar', 'schnitzt', 'minibar']","['weit', 'sie', 'den', 'therapeuten']",6
1291,"['es', 'nicht', 'ich', 'liese', 'ferien', 'regen']","['kakerlaken', 'ananas', 'schälen', 'möhren']","['das', 'wasser', 'sie', 'die']",6
1292,"['weiterlesen', 'geschwader', 'friedlichem']","['rheinbrücken', 'peitschenknallen', 'gerüstbauern', 'schelmischer', 'hähnchenknochen', 'halbmondförmigen', 'feilte']","['kennt', 'der', 'wir', 'in', 'so', 'die', 'wer']",3
1294,"['sie', 'weiterlesen', 'elche', 'und', 'ich', 'auf', 'papst']","['haarbänder', 'schabe', 'primel']","['sich', 'er', 'der']",7
1295,"['weiterlesen', 'wichtigkeit', 'fand', 'ich', 'er']","['menscheit', 'fliegenschiss', 'zehren', 'sühnen', 'danieder']","['die', 'zu', 'anfang', 'ging', 'zum']",5
1297,"['egal', 'und', 'ich', 'weiterlesen', 'eilen', 'tagelang', 'gesammelt', 'lieber']","['shanghai', 'stop']","['er', 'niemals']",8
1298,"['weltnoch', 'unbeflecktvon', 'umhülltbeschmiegen', 'schrilltso', 'schlappenda']","['pappeder', 'knappender', 'klappeich', 'kissenals', 'jammerlappenin']","['leere', 'fällt', 'vielleicht', 'noch', 'ich']",5
1300,"['ich', 'die', 'und', 'weiterlesen', 'sie', 'um', 'den', 'auf']","['stolze', 'er']","['fast', 'das']",8
1301,"['schnetzelt', 'pute', 'niech', 'hätt', 'würstchen', 'dose', 'gedicht', 'hausfrau']","['putengeschnetzeltes', 'tiefkühlsau']","['zeichen', 'sommer']",8
1303,"['die', 'ich', 'weiterlesen', 'tanzt', 'cha', 'du', 'wie', 'dich', 'leuchte']",['wars'],['und'],9
1304,"['buch', 'ein', 'gedicht', 'schweinebestand']","['sesselpuper', 'schieferdach', 'aufgehender', 'riesengrosser', 'morgenvogel', 'wispernd']","['wort', 'und', 'ich', 'nahm', 'wertvoller', 'reh']",4
1305,"['schnetzelt', 'pute', 'niech', 'hätt', 'würstchen', 'dose', 'gedicht', 'hausfrau']","['putengeschnetzeltes', 'tiefkühlsau']","['zeichen', 'sommer']",8
1306,"['quak', 'frosch', 'du', 'und', 'ich', 'dann', 'sie', 'instant']","['tüten', 'beschwert']","['mit', 'die']",8
1307,"['mehr', 'gedicht', 'fertiggericht', 'und', 'falls', 'hängebär']","['weichgezeichnete', 'sonnenentstrahlte', 'hitzeerstarrung', 'bummerang']","['stück', 'her', 'himmel', 'lichtschein']",6
1308,"['buch', 'ein', 'gedicht', 'schweinebestand']","['sesselpuper', 'schieferdach', 'aufgehender', 'riesengrosser', 'morgenvogel', 'wispernd']","['wort', 'und', 'ich', 'nahm', 'wertvoller', 'reh']",4
1309,"['die', 'wut', 'affen', 'aua', 'du', 'doch', 'abschied', 'giraffen']","['andern', 'mal']","['dicht', 'nebel']",8
1310,"['sabine', 'gedicht', 'stille', 'palmengarten', 'nachgestellt']","['übersiehst', 'staubtrockene', 'gehegen', 'willenlos', 'zahm']","['gedanken', 'handke', 'goethe', 'frankfurter', 'uns']",5
1311,"['mehr', 'gedicht', 'fertiggericht', 'und', 'falls']","['hängebär', 'weichgezeichnete', 'sonnenentstrahlte', 'hitzeerstarrung', 'bummerang']","['stück', 'her', 'des', 'himmel', 'lichtschein']",5
1312,"['ich', 'gefrierbrand', 'hab', 'die', 'in', 'und', 'heisst', 'unkel', 'mal']",['beten'],['auch'],9
1313,"['würdest', 'laken', 'hinfort', 'gedicht', 'du']","['geisterhäuschen', 'forthin', 'dazwischenkommt', 'traumresten', 'wasserspeier']","['lag', 'es', 'mal', 'stille', 'ich']",5
1314,"['sabine', 'gedicht', 'stille', 'palmengarten', 'nachgestellt']","['übersiehst', 'staubtrockene', 'gehegen', 'willenlos', 'zahm']","['gedanken', 'handke', 'goethe', 'frankfurter', 'uns']",5
1315,"['ich', 'und', 'das', 'wie', 'worte']","['reinbeisst', 'drum', 'konsument', 'stund', 'steig']","['denn', 'mir', 'die', 'auf', 'sachen']",5
1316,"['wär', 'und', 'wir', 'gedicht', 'würd', 'lebkuchenherzen', 'csd']","['sommerschwüle', 'geruchsarm', 'blockflötenchor']","['ich', 'mensch', 'nacht']",7
1317,"['würdest', 'laken', 'hinfort', 'gedicht', 'du']","['geisterhäuschen', 'forthin', 'dazwischenkommt', 'traumresten', 'wasserspeier']","['lag', 'es', 'mal', 'stille', 'ich']",5
1318,"['wollen', 'von', 'leben', 'rücken']","['vorschiebt', 'näh', 'mühsamen', 'schwatzen', 'plappern', 'dehnen']","['den', 'und', 'der', 'ich', 'yoga', 'wörtern']",4
1319,"['in', 'gedicht', 'das', 'ich', 'nimmt', 'stift', 'die', 'schweift']","['stahlgrauen', 'simkarten']","['träumen', 'der']",8
1320,"['wär', 'und', 'wir', 'gedicht', 'würd', 'lebkuchenherzen', 'csd']","['sommerschwüle', 'geruchsarm', 'blockflötenchor']","['ich', 'mensch', 'nacht']",7
1321,"['und', 'zinedine', 'zidane', 'gedichte', 'lest', 'klingen', 'euch']","['gedicht', 'leinwandkicker', 'übermittelteten']","['nach', 'sie', 'für']",7
1322,"['in', 'gedicht', 'das', 'ich', 'nimmt', 'stift', 'die', 'schweift']","['stahlgrauen', 'simkarten']","['träumen', 'der']",8
1324,"['und', 'zinedine', 'zidane', 'gedichte', 'lest', 'klingen', 'euch']","['gedicht', 'leinwandkicker', 'übermittelteten']","['nach', 'sie', 'für']",7
1325,"['angst', 'allein', 'habe', 'ich', 'der', 'rucksack', 'beckham', 'brot', 'gedicht']",['ihr'],['die'],9
1328,"['angst', 'allein', 'habe', 'ich', 'der', 'rucksack', 'beckham', 'brot', 'gedicht']",['ihr'],['die'],9
1335,"['schnell', 'schrumpfmuffe', 'kirmes', 'dunkeln', 'kettenkarussell', 'toaster', 'gedicht']","['wandern', 'verneigend', 'unbestrumpft']","['würde', 'und', 'seltsam']",7
1337,"['katzen', 'horn', 'es', 'fernsehland', 'einhorn', 'gedicht', 'andre']","['rätselfreund', 'räkelnd', 'häkelte']","['ich', 'den', 'nun']",7
1338,"['schnell', 'schrumpfmuffe', 'kirmes', 'dunkeln', 'kettenkarussell', 'toaster', 'gedicht']","['wandern', 'verneigend', 'unbestrumpft']","['würde', 'und', 'seltsam']",7
1339,"['gern', 'hätte', 'redet', 'man', 'klaus', 'gabi', 'der', 'ich', 'sehr']",['gedicht'],['war'],9
1340,"['katzen', 'horn', 'es', 'fernsehland', 'einhorn', 'gedicht', 'andre']","['rätselfreund', 'räkelnd', 'häkelte']","['ich', 'den', 'nun']",7
1341,"['weg', 'gedicht', 'den', 'haar', 'geh']","['kieloben', 'onduliertes', 'mairegen', 'clogs', 'geputzte']","['haken', 'verfing', 'treppe', 'seerose', 'leinen']",5
1342,"['gern', 'hätte', 'redet', 'man', 'klaus', 'gabi', 'der', 'ich', 'sehr']",['gedicht'],['war'],9
1343,"['die', 'tücher', 'er', 'gedicht', 'lappen', 'besen', 'welle']","['stehn', 'lacht', 'aldiregal']","['stelle', 'und', 'der']",7
1344,"['weg', 'gedicht', 'den', 'haar', 'geh']","['kieloben', 'onduliertes', 'mairegen', 'clogs', 'geputzte']","['haken', 'verfing', 'treppe', 'seerose', 'leinen']",5
1345,"['einsam', 'die', 'tam', 'sömmering', 'atelier', 'ich', 'gedicht']","['eure', 'waslala', 'lieblingsbeschäfitgung']","['ist', 'der', 'von']",7
1346,"['die', 'tücher', 'er', 'gedicht', 'lappen', 'besen', 'welle']","['stehn', 'lacht', 'aldiregal']","['stelle', 'und', 'der']",7
1347,"['gedicht', 'kleider', 'deinen', 'schritt', 'altkleider']","['altkleidersack', 'sonnenstrahl', 'gabs', 'gespenster', 'grabe']","['zwei', 'ins', 'schienen', 'streifte', 'strahlenden']",5
1348,"['einsam', 'die', 'tam', 'sömmering', 'atelier', 'ich', 'gedicht']","['eure', 'waslala', 'lieblingsbeschäfitgung']","['ist', 'der', 'von']",7
1349,"['weiterlesen', 'sonnenschein', 'totenschrein', 'tafelspitz']","['gänseklein', 'fliederstrauch', 'herzilein', 'mutterwitz', 'frieder', 'teilnehmerliste']","['schlecht', 'wacht', 'einsame', 'zahlreich', 'susanne', 'seelig']",4
1350,"['gedicht', 'kleider', 'deinen', 'schritt', 'altkleider']","['altkleidersack', 'missforty', 'sonnenstrahl', 'gabs', 'gespenster']","['zwei', 'ins', 'schienen', 'streifte', 'strahlenden']",5
1351,"['eichhörnchenteile', 'ich', 'verweile', 'weiterlesen', 'wohnung', 'voller', 'frühling', 'komm', 'lieber']",['oh'],['die'],9
1353,"['zeit', 'zu', 'gedicht', 'heut', 'flamingo']","['entenweib', 'entenmann', 'zwischendrinn', 'fröhnen', 'weiterziehn']","['ein', 'herum', 'steht', 'schön', 'ich']",5
1355,"['sachen', 'die', 'sie', 'irgendwelche', 'gedicht']","['zimmervermieter', 'kofferrollen', 'majo', 'krabbenbrötchen', 'anglotzt']","['das', 'habe', 'gesehen', 'der', 'ich']",5
1356,"['zeit', 'zu', 'gedicht', 'heut', 'flamingo']","['entenweib', 'entenmann', 'zwischendrinn', 'fröhnen', 'weiterziehn']","['ein', 'herum', 'steht', 'schön', 'ich']",5
1357,"['es', 'die', 'pizzamann', 'das', 'kindern']","['potpourri', 'kakerlaken', 'ananas', 'schälen', 'möhren']","['nicht', 'und', 'ich', 'sich', 'ist']",5
1358,"['sachen', 'die', 'sie', 'irgendwelche', 'gedicht']","['zimmervermieter', 'kofferrollen', 'majo', 'krabbenbrötchen', 'anglotzt']","['das', 'habe', 'gesehen', 'der', 'ich']",5
1359,"['pose', 'set', 'ich', 'die', 'ein', 'besenstiel', 'posen', 'er']","['aldi', 'bein']","['diesem', 'dann']",8
1361,"['sie', 'elche', 'weiterlesen', 'und', 'papst', 'regen']","['winterabendtraum', 'haarbänder', 'schabe', 'primel']","['sich', 'auf', 'in', 'wasser']",6
1363,"['egal', 'und', 'er', 'ich', 'weiterlesen', 'eilen', 'mankell', 'afrika']","['stop', 'rennen']","['die', 'der']",8
1365,"['ich', 'noch', 'die', 'und', 'sie', 'gewinnerin', 'blüht']","['shanghai', 'ihr', 'oh']","['ist', 'wolltest', 'hier']",7
1367,"['ich', 'die', 'ihr', 'um', 'und', 'weiterlesen', 'euch']","['kalina', 'frau', 'weiss']","['hier', 'nicht', 'über']",7
1369,"['zählt', 'warmich', 'verdattertein', 'stärkees', 'seeauf', 'schützendin', 'naseso']","['kraftdoch', 'iches', 'geschnattertam']","['halte', 'es', 'nichtund']",7
1371,"['ich', 'und', 'die', 'holz', 'für', 'auf', 'weiterlesen']","['fitness', 'massage', 'euch']","['mit', 'mir', 'sport']",7
1375,"['wut', 'affen', 'die', 'aua', 'du', 'doch', 'abschied', 'giraffen']","['andern', 'mal']","['dicht', 'nebel']",8
1379,"['ich', 'und', 'mal', 'die', 'gedichte', 'beten', 'so', 'jeden']","['interessenten', 'welche']","['mir', 'noch']",8
1383,"['erfeulicherweise', 'melden', 'ok', 'falls', 'reicht', 'heisst']","['annette', 'teilnehmer', 'tell', 'innen']","['denke', 'sonntag', 'kommentar', 'fall']",6
1385,"['ich', 'brille', 'wippe', 'neuer', 'gehts']","['gedicht', 'günni', 'teilnehmer', 'geh', 'stifteln']","['oder', 'die', 'das', 'hier', 'zu']",5
1387,"['zeit', 'oder', 'mann', 'autos', 'ich', 'schimpfen', 'reparatur', 'langeweile', 'halbtags']",['freundinnen'],['allem'],9
1388,"['ich', 'brille', 'wippe', 'neuer', 'gehts']","['gedicht', 'günni', 'teilnehmer', 'geh', 'stifteln']","['oder', 'die', 'das', 'hier', 'zu']",5
